date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:52:14	4325/4325	---M--	200	added ('OK')	image/svg+xml	etag:%2210e5-589d867a6f7fe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/fssi-white.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/fssi-white.svg	(from https://emedia.rmit.edu.au/CHC33015/?scorm=fssi-ethics-of-care/ethics-of-care)
07:52:14	19398/19398	---M--	200	added ('OK')	image/svg+xml	etag:%224bc6-588f7173de5fb%22	https://emedia.rmit.edu.au/CHC33015/wp-content/uploads/2019/05/by-nc-nd.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/uploads/2019/05/by-nc-nd.svg	(from https://emedia.rmit.edu.au/CHC33015/?scorm=fssi-ethics-of-care/ethics-of-care)
07:52:14	1491887/1491887	---M--	200	added ('OK')	image/jpeg	etag:%2216c3af-57b4dc074fb44%22	https://emedia.rmit.edu.au/CHC33015/wp-content/uploads/2018/11/FSSI-home-dog-image-for-life.jpg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/uploads/2018/11/FSSI-home-dog-image-for-life.jpg	(from https://emedia.rmit.edu.au/CHC33015/?scorm=fssi-ethics-of-care/ethics-of-care)
07:52:14	6532/6532	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221984-5749b5a1ab6de%22	https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-18.eot?cb8kvi	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-187e87.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.9.4)
07:52:15	6384/6384	---M--	200	added ('OK')	application/font-sfnt	etag:%2218f0-5749b5a1ace4e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-18.ttf?cb8kvi	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-187e87.ttf	(from https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.9.4)
07:52:15	15177/15177	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Mar%202020%2020:52:15%20GMT	https://emedia.rmit.edu.au/CHC33015/?scorm=fssi-ethics-of-care/ethics-of-care/introduction-of-i-ethics-of-care	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/indexc4e5.html	(from https://emedia.rmit.edu.au/CHC33015/?scorm=fssi-ethics-of-care/ethics-of-care)
07:52:15	6460/6460	---M--	200	added ('OK')	application/font-woff	etag:%22193c-5749b5a1ad236%22	https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-18.woff?cb8kvi	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-187e87.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.9.4)
07:52:15	23295/23295	---M--	200	added ('OK')	image/svg+xml	etag:%225aff-5749b5a1ace4e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-18.svg?cb8kvi	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-187e87.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.9.4)
07:52:15	1737/1737	---M--	200	added ('OK')	image/gif	etag:%226c9-5749b5a1ada06%22	https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/images/throbber.gif?ver=1.2.1	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/images/throbber1576.gif	(from https://emedia.rmit.edu.au/CHC33015/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.9.4)
07:52:16	10824/10824	---M--	200	added ('OK')	text/html	etag:%222a48-589d867a6444e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTStd-Cn18.woff2	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTStd-Cn18.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:16	14916/14916	---M--	200	added ('OK')	application/font-woff	etag:%223a44-589d867a6444e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTStd-Cn18.woff	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTStd-Cn18.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:16	15364/15364	---M--	200	added ('OK')	text/html	etag:%223c04-589d867a6444e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTPro-BdCn20.woff2	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTPro-BdCn20.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:16	21760/21760	---M--	200	added ('OK')	application/font-woff	etag:%225500-589d867a6444e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTPro-BdCn20.woff	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/TradeGothicLTPro-BdCn20.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:17	15050/15050	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223aca-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.eot	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:17	15050/15050	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223aca-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.eot?	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regulard41d.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:17	14048/14048	---M--	200	added ('OK')	text/html	etag:%2236e0-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.woff2	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:17	17704/17704	---M--	200	added ('OK')	application/font-woff	etag:%224528-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.woff	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:17	26488/26488	---M--	200	added ('OK')	application/font-sfnt	etag:%226778-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.ttf	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.ttf	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:18	56266/56266	---M--	200	added ('OK')	image/svg+xml	etag:%22dbca-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-regular.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:18	15667/15667	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d33-589d867a63c7e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.eot	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:18	15667/15667	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d33-589d867a63c7e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.eot?	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700d41d.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:18	14720/14720	---M--	200	added ('OK')	text/html	etag:%223980-589d867a64066%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.woff2	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:19	18476/18476	---M--	200	added ('OK')	application/font-woff	etag:%22482c-589d867a63c7e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.woff	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:19	55652/55652	---M--	200	added ('OK')	image/svg+xml	etag:%22d964-589d867a63c7e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/fonts/open-sans-v15-latin-700.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:19	169663/169663	---M--	200	added ('OK')	image/png	etag:%22296bf-589d867a686b6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/nav_header.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/nav_header.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:19	121732/121732	---M--	200	added ('OK')	image/png	etag:%221db84-589d867a67ee6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/logo_banner_lighter.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/logo_banner_lighter.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:19	3944/3944	---M--	200	added ('OK')	image/png	etag:%22f68-589d867a67716%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/fssi_logo.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/fssi_logo.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:20	46928/46928	---M--	200	added ('OK')	image/png	etag:%22b750-589d867a65fa6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/breadcrumb_banner.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/breadcrumb_banner.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:20	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:21%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:20	297/297	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:21%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:20	7603/7603	---M--	200	added ('OK')	image/png	etag:%221db3-589d867a67716%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/flipme_icon.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/flipme_icon.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:21	1500/1500	---M--	200	added ('OK')	image/png	etag:%225dc-589d867a67ee6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives_inverse.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:21	1779/1779	---M--	200	added ('OK')	image/png	etag:%226f3-589d867a67ee6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/learning_objectives.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:21	1946/1946	---M--	200	added ('OK')	image/png	etag:%2279a-589d867a67afe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities_inverse.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:21	1579/1579	---M--	200	added ('OK')	image/png	etag:%2262b-589d867a67afe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/key_activities.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:22	2590/2590	---M--	200	added ('OK')	image/png	etag:%22a1e-589d867a65bbe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments_inverse.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments_inverse.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:22	2301/2301	---M--	200	added ('OK')	image/png	etag:%228fd-589d867a65bbe%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/assessments.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:22	114771/114771	---M--	200	added ('OK')	image/png	etag:%221c053-589d867a6f416%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/vcoss_rmit_logo.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/vcoss_rmit_logo.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:22	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:23%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:22	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:24%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/prev.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:23	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-589d867a62126%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:23	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210d0b-589d867a62126%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfontd41d.eot	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:23	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-589d867a628f6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.html	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:23	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-589d867a628f6%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.woff	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:24	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-589d867a6250e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.ttf	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:24	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-589d867a6250e%22	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fonts/fontawesome-webfont3e6e.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:24	245/245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2001%20Mar%202020%2020:52:25%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/img/tear.png	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/img/tear.png	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:24	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:25%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/fullscreen.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:24	297/297	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:26%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/hamburger.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
07:52:25	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2001%20Mar%202020%2020:52:26%20GMT	https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	C:/xampp/htdocs/wtif-fssi/eoc-ieoc/emedia.rmit.edu.au/CHC33015/wp-content/themes/275/fssi/img/theme/svg/next.svg	(from https://emedia.rmit.edu.au/CHC33015/wp-content/themes/275/css/fssi.css)
